lugar,texto_resena,rating,latitud,longitud
Isla Victoria,"Fue una de las excursiones que decidí no hacer en mi viaje de egresados y descubro 20 años después con mi familia. La Isla Victoria es una isla ubicada en el lago Nahuel Huapi tiene una superficie de 31 km², los que se encuentran desde 1934 protegidos por el parque nacional Nahuel Huapi. Sin lugar a dudas, uno de los puntos fuertes de esta atracción es la flora introducida a la isla, me estoy refiriendo a los impresionantes sequoias que se encuentran implantados. Estos increíbles arboles pueden crecer por arriba de los 100 metros de altura y vivir entre los 1500 y 1800 años. Estas plantas llegaron de la mano del Sr. Aarón Anchorena que visito la Isla en 1902, luego de esta visita intento comprar la isla no lo logro, por lo que hizo usufructo de la misma (selo dio el Estado Nacional en 1907) y la devolvió al mismo Estado que le dio el usufructo.
Otro lugar muy lindo de la isla es Playa del Toro, es una playa de arena bastante clara que se puede ir a visitar, principalmente en verano, para entrar en sus aguas ya que cuenta con una plataforma bastante amplia que es de baja profundidad excelente para niños.",5,-41.09486,-71.45322
Isla Victoria,"Lindo paseo en barco con posibilidad de estar al aire libre lo malo de ir en invierno que no se aprecia nada por el frio la nieve y la brisa, seguramente en primavera es hermoso",3,-41.09486,-71.45322
Isla Victoria,"La famosa isla victoria y su vegetacion, sus senderos y luego la visita al bosque de arrayanes. Vale la pena conocer.",5,-41.09486,-71.45322
Peninsula de Yuco,Beautiful place to enjoy with family!,5,-40.165928,-71.52464
Peninsula de Yuco,"Getting to Yuco involves traveling about 30 km along Route 48, a ripio road that is usually in bad shape, with saws and wells that demand caution. Upon arrival, an access fee to the Mapuche community ($7,000 ARS x person) must be paid, with just a couple of pretty dirty bathrooms. Apart from that, you have to pay for a parking fee.
The peninsula is home to five spectacular bays, the famous Turquoise for its Caribbean color, Arenales for its spaciousness and three other small rocky beaches ideal for relaxation. The place is very nice but arriving is a headache to have a van.",3,-40.165928,-71.52464
Peninsula de Yuco,"I went to San Martin de los Andes with my daughter, I went to Yuco, which is beautiful, I had already gone a few years ago, it is beautiful, I went to Ñivinco waterfall. Also beautiful",5,-40.165928,-71.52464
Peninsula de Yuco,Beautiful beaches to spend the day. The road was good and about 45 min from San Martin.  Warmer water than on other beaches.,5,-40.165928,-71.52464
Peninsula de Yuco,It has 5 or 6 very nice beaches. It's accessed on its own pretty hard. But it's worth it. Very nice scenery and beaches for all guests,5,-40.165928,-71.52464
Peninsula de Yuco,"It is a wonderful place, a pure beauty of nature, the trip through Lanin National Park is part of the magic, I recommend it. I am from Neuquén capital and our mountain range is beautiful, shocking!",5,-40.165928,-71.52464
Peninsula de Yuco,"Beautiful place, it is worth it but I recommend doing it alone, not within the excursions since it is a place that lends itself to staying at your own time and on the excursions you have very little time.",5,-40.165928,-71.52464
Peninsula de Yuco,"Without a group of 5 beaches, 1 is the most beautiful but small at 15 the sun is no longer there you have to go early beautiful very touristy place has everything very well indicated and also has places to eat a drink and bathrooms
Highly recommended to go with family",5,-40.165928,-71.52464
Peninsula de Yuco,"One of the most beautiful places in San Martín de los Andes, incredible views and to enjoy the entire day, there are several beaches, some sand, others with stones, rocks to jump from for those who like cold water, places to drink sun. Be careful, there is no infrastructure, only bathrooms at the entrance, only 130 cars enter per day. You can walk between one beach and another, we went to 1, 2 and 3, and one is prettier than the other. Super recommended",5,-40.165928,-71.52464
Peninsula de Yuco,"It's worth it. We went on a not-so-hot day, so there were fewer people and parking available inside (it's free, they only ask for voluntary cooperation to enter). The paths from the parking lot to the beach are short (we walked with a 2-year-old girl who had no problems). We were on beach 1, very beautiful, it is a small bay with almost no wind. It is made of small stones, but when entering approximately from the knees there are large and slippery stones, so I recommend wearing water shoes.
The gravel road to get there is very good for 4x4, it took us approximately 30 minutes to get there from San Martín. The path is very beautiful too.",5,-40.165928,-71.52464
Peninsula de Yuco,"Beautiful beaches. Visit the place on an excursion, but it is possible to get there by public transportation (La Araucana, currently the fare would be around $12,000 round trip) from the bus terminal.
Excellent there are different places to rest, beaches with more sand and calmer, but if you continue walking you can reach an area of only rocks, however if it is possible to get there, it is worth it because it is the most beautiful area
The road to get there is quite rustic, gravel.",4,-40.165928,-71.52464
Peninsula de Yuco,"You can enter from 9 am, it is advisable to arrive at that time because there is limited capacity in the parking lot and you cannot enter afterward. You cannot leave your car outside because it is prohibited and there are fines.
Yuco consists of 5 descents to the coast, I wouldn't call them all beaches. You enter through a single place and from there you can walk to the different descents, all very close. Are there bathrooms. The first one is the most beautiful, that is the beach. It fills up quickly and then they are all next to each other (literally). The water is clean and clear, like all the lakes in the south, it is not as the photos show. ""A paradise"" is a lot. And at 2 p.m. there is no more sun. Descent 2 and 3 are together, very narrow and with rocks. Those three are windless. 4 and 5 are very windy, with stones and logs. It is to see but not to stay.
If when you arrive you cannot enter, I recommend doing 14 more km and entering the Nonthue campsite, you pay $500 to use the bathrooms, and you arrive at a very nice beach to spend the whole day. I liked it more than Yuco.",3,-40.165928,-71.52464
Peninsula de Yuco,"Beautiful place . It is certainly worth knowing. In January 2024, the gravel was very ugly for a common vehicle like cars. It is approximately 25 km.
You can enter the place until 11 a.m. 120/150 cars enter. And supposedly you can't park on the road. But when we left there were many cars parked on the side of the road.
The beaches are very beautiful. Beach 1 is very small, it fills up very quickly, it is like Mardel on central beaches. It is a good idea to go early and enjoy each beach for a while. 4 and 5 are very windy. The 2 and 3 of small stones. And the 2nd of sand.
There is a place to eat, heat water and bathrooms",5,-40.165928,-71.52464
Peninsula de Yuco,"Incredible place. You have to go early to have parking. We recommend bringing everything you need, especially water, to get through the whole day.",5,-40.165928,-71.52464
Peninsula de Yuco,"En realidad son 5 pequeñas playas,  la numero uno  o sea la turquesa, a la que me refiero en esta opinion, soy un apasionado del agua y conozco muchas playas, calas, lagos, rios etc y esta es la mas hermosa que visto en mi larga vida, tanto como escenario natural ; bosque, rocas, playa, colores y transparencia del agua y tambien para nadar o hacer snorkel  ES UNICA, yo nado espalda por lo que nadaba viendo todo el bellisimo entorno de la playita. Es una de las muchas playas del lago Lacar, por lo que no esperen una temperatura caribeña, es fria pero totalmente tolerable, si son muy friolentos, disfruten el espectacular entorno, las otras 5 playitas o calas no las recomendaria",5,-40.165928,-71.52464
Peninsula de Yuco,"Fuimos en un auto de alquiler, nos llevó una hora más o menos. Es hermoso el camino, pero hay que hacerlo con cuidado, todo ripio, subidas, bajadas y curvas. Hay estacionamientos varios, baños, señalización. No hay mucho para consumir. Pero las playas son hermosas, estuvimos sobre todo en la 2, es un sueño el agua, las piedras, los árboles. Para pasar todo el día si el clima acompaña.",5,-40.165928,-71.52464
Peninsula de Yuco,"volvi por segunda vez y volveria mil veces mas
Tenes 5 playas para conocer, 3 sin viento, 2 con viento...todas las opciones son hermosas, dignas de conocer",5,-40.165928,-71.52464
Peninsula de Yuco,"Las playas están a 30km aproximadamente desde San Martín de los Andes. El camino es de ripio pero se llega bien. El acceso a las playas está limitado a 650 personas y 150 autos para preservarlas, por lo que es recomendable ir temprano para poder acceder sin tener que esperar demasiado. Son 5 playas en total y son todas bellísimas. Desde la playa 1 se puede saltar desde las piedras y nadar. La playa 2 es la única que tiene arena, las demás son de piedras. Es un lugar hermoso para recorrer y disfrutar. Esta bien cuidado y señalizado.",5,-40.165928,-71.52464
Peninsula de Yuco,"Desde la terminal de SMA sale un colectivo todos los días de la empresa Araucana. $1509 por persona. Dentro del parque hay sanitarios y se pueden comprar alimentos y bebidas. No se ve basura. La entrada es gratis 

Lo que si hay gente, MUCHA gente,",4,-40.165928,-71.52464
Peninsula de Yuco,"Hermoso lugar con una paz increíble, paisajes hermosos, el lago una maravilla, aves para observar. Lugar para estacionar y pasar el día. ",5,-40.165928,-71.52464
Paseo Costanera Junin de los Andes,"Muy cuidada la costanera que bordea el Río Chimehuin a la altura de Junín de los Andes. Asientos, lindos maceteros, linda arboleda, distintos lugares para elegir de un lado o del otro del puente. Buena opción para picnic o tomar mates.",4,-39.937,-71.06571
Paseo Costanera Junin de los Andes,"Hermoso paseo para los amantes de la naturaleza. Ideal para descansar, almorzar, tomar unos mates y bañarse en un río correntoso pero seguro.",5,-39.937,-71.06571
Paseo Costanera Junin de los Andes,Es un lindo lugar para caminar crfuzar el puente buscar un lugar para sentarse y si el calor ayuda se puede dar un chapuzon en el rio Chimeuin,5,-39.937,-71.06571
Paseo Costanera Junin de los Andes,"MUY amplia y muy bien cuidada con el cesped bien mantenido. Es solo peatonal lo que le da mucha tranquilidad a la hora de desplazarse,Con Bancos Pergolas .",4,-39.937,-71.06571
Paseo Costanera Junin de los Andes,Hermoso paseo. Se puede bordear el río rodeado de una vista espectacular y detenerse en algún lugarcito a tomar mate o hacer un picnic.,4,-39.937,-71.06571
Paseo Costanera Junin de los Andes,Hacia mucho tiempo que no iba a este paseo y me sorprendio. Esta muy bien mantenido y arreglado. Tiene lugares para sentarse a tomar mate o solo ver el rio. Hay un puente para poder cruzar al otro lado.,4,-39.937,-71.06571
Paseo Costanera Junin de los Andes,"Hermoso y pintoresco paseo costero del Río Chimehuin. Desde el centro se llega con el 3er semáforo a un lado al río y al otro al paseo Vía Christi. En el Paseo costero están los artesanos, hermoso paisaje, sonido del río pegando en las rocas, los pájaros autóctonos son placer escucharlos.  También están los accesos a la entrada a un costado de la primera estación de combustible antes de llegar se tiene un acceso al río muy pintoresco y autóctono.  Otro está pasando el paseo costanero por la calle paralela al río te lleva a un puente que se cruza se deja el vehículo, biciclerta o se sigue caminando y tenes a ambas manos para caminar, recorrimos a mano derecha y es hermoso. Se pasa por detrás de uno de los camping que tiene dormis y unas cabañas. La gente super amable, tranquilo para pasear con tranquilidad y desconectarse y disfrutar del relax. Consejo, llevar lona, reposera, banqueta, canasta para el desayuno o merienda, igual tienen kioscos, mercaditos, panaderías al rededor. Un disfrute de todo JUNIN DE LOS ANDES. Justo llegamos a la fiesta de la Trucha del Río Chimehuín. El año que viene se hace en noviembre.",5,-39.937,-71.06571
Paseo Costanera Junin de los Andes,"muy linda para caminar y relajarse, peatonal pegada al rio, muy buena vista. se llena de gente en verano, muy bueno para tomar sol.",4,-39.937,-71.06571
Paseo Costanera Junin de los Andes,"paramos en la costanera del rio a almorzar de camino a san martin, muy tranquilo y pintoresco, recomendable",5,-39.937,-71.06571
Paseo Costanera Junin de los Andes,"Junin de los andes es un pueblo coordillerano que se ubica al margen del Rio chimehuin, famoso mundialmente por la pesca de salmónidos (truchas) durante el período que va desde noviembre a marzo.",5,-39.937,-71.06571
Cascadas Nivinco,"Muy linda caminata y las cascadas son copiosas. Averiguar bien donde hay que ir con el auto, ya que esta saliendo de V.La Angostura, llevar almuerzo y comer mirando las cascadas. Tener cuidado cuando sacas los alimentos porque te invaden las abejas.",5,-40.487812,-71.663414
Cascadas Nivinco,"Este lugar se encuentra en la ruta de los 7 lagos, se deja el auto, y se arranca a caminar el sendero. Es un sendero ancho, y tranquilo, no es muy empinado. En un momento se llega a un río que hay que cruzarlo, hay un tronco grande por el cual se puede cruzar, pero hay que hacer equilibrio, si no, tranquilamente se puede cruzar caminando en pata, o con algun tipo de calzado estilo crocs u ojotas (el agua te entumece los pies de lo fría que es ja).
Primero llegas a una cascada(que está llena de gente), si querés subir a esa cascada e ir a las otras dos, hay que ir por otro que dice ""clausurado"", pero al lado, hay un sendero alternativo ,siguiéndolo(no hay que seguir mucho, hay que tomar caminos que se abren a la derecha, si no, terminas en la nada), se llega a la cima de la primer cascada, y desde ahí se puede acceder a las otras dos.
Un muy lindo lugar, las cascadas tienen aguas de un color verde, increíble, pero son super frías.
La dificultad del sendero es Media/Fácil.",4,-40.487812,-71.663414
Cascadas Nivinco,"En realidad se llama cascada Ñivinco. Está en el camino de los 7 lagos, a unos 25/30 km de Villa la Angostura. Caminata de unas 2 horas, ida y vuelta, de dificultad baja-media. Ir provisto de ojotas o crocs porque se debe vadear el río Ñivinco (de aguas frías pero fácil de cruzar) al principio del recorrido. El sendero, que está muy bien marcado y muy transitado, es ancho al principio y se va angostando al acercarse a la cascada. Se transita un bosque de ñires y caña colihue que se va haciendo cada vez más tupido. Al llegar al río nuevamente y con la vista de la cascada, no es necesario volver a cruzar el río porque el sendero vuelve a comenzar al costado (la parte de mayor dificultad). La recompensa es una cascada maravillosa de vistas impactantes. Recomiendo llevar líquido para beber si el día está caluroso. Lo peor son los molestos tábanos.",5,-40.487812,-71.663414
Cascadas Nivinco,"El camino es facil y muy bien señalizado. Se puede hacer sin demasiada dificultad por cualquier persona que pueda caminar por aprox 40 minutos. Se debe cruzar un rio de muy poca profundidad (agua hasta los tobillos) pero de agua helada.
La caminata vale la pena porque se llega a una cascada absolutamente hermosa.
Sin dudas, una de las mejores atracciones del camino de los 7 lagos
",5,-40.487812,-71.663414
Cascadas Nivinco,"Se llega por un camino de unos 2 km bien senalizados y sin dificultad, hay que cruzar un arroyo helado en un momento, asi que es recomendable llevar un calzado extra. La cascada es muy linda, un paisaje hermoso para disfrutar en familia.",5,-40.487812,-71.663414
Cascadas Nivinco,"Este es un trekking o senderismo fascinante.La escenografia es irreal.
Al llegar el cartel indica que la duracion del recorrido sera de dos horas.Realmente,como mucho,es de una hora y media.El primer,y corto tramo,te lleva a un arroyo.Importante;si o si se van a mojar,vayan preparados.Luego hay una parte tipo bosque,despues otra abierta con una linda vista,y la ultima y mas larga es atraves de un camino muy estrecho y laberintico rodeado de tupida vegetacion.
Esto hace que al llegar al destino sea mucho mas impactante.Desembocas en una playa con una cascada que recuerda a algo soñado.Pero eso no es todo.Seguis avanzando y el final tiene como una doble vuelta de tuerca.
El recorrido es de muy baja dificultad.
No hay excusas para perderselo.",5,-40.487812,-71.663414
Cascadas Nivinco,"Una caminata suave, sin complicaciones ni muchas pendientes, de unos 40 minutos para llegar al paisaje más parecido al paraíso que he visto. Una enorme playa de piedritas suaves que abre la vista a un pequeño salto y que esconde tras la vegetación los grandes saltos de la cascada. Con ollas enormes que permiten bañarse en aguas frías pero que a menos de un minuto ya te aclimatás. En el recorrido es necesario cruzar dos veces el río Pichi Traful, pero la primera vez hay un tronco que permite sortearlo con algo de equilibrio, y la segunda vez es a la llegada, por lo cual vas a mojarte igual!!!! Además, fuimos en la primera semana de febrero, con 31 grados, fue delicioso mojarse en aguas frescas y transparentes. La vista bellísima, eso sí, llevar una pantalla o ramitas para espantar los bichitos voladores de todo tipo. ",5,-40.487812,-71.663414
Cascadas Nivinco,"Muy lindo lugar, al cual se llega a través de una caminata muy tranquila de 2 horas de duración (ida y vuelta). Es necesario atravesar un pequeño río, que se puede hacer cruzando algunos troncos o a pie (un calzado extra puede ser útil, pero no seria tan necesario). Caminata recomendable para hacer en familia. 
El acceso a este lugar se encuentra sobre la ruta nacional 40, en el camino de los 7 lagos.",5,-40.487812,-71.663414
Cascadas Nivinco,Vale la pena ir. El camino es hermoso y no es dificultoso. Recomendable llevar algo para comer alla y si tienen valentia bañarse en el lago. De lo mas lindo y sin gastar que se puede hacer en villa la angostura,5,-40.487812,-71.663414
Cascadas Nivinco,"Hermosa caminata muy cerca de Villa la Angostura. De facil acceso para toda la familia.
Recomendable llevar un calzado extra ya que hay que cruzar un par de veces el rio.",5,-40.487812,-71.663414
Sendero al Mirador Bandurrias,Very nice we drove and the road was difficult one way we had to put chains because there was a lot of mud and it was difficult,5,-40.16528,-71.37582
Sendero al Mirador Bandurrias,"Very good for hiking and appreciate the view of the lake. The road is complicated and tiring. I recommend as morning activity. I went to the island. Round trip late approximately 2hs. At the viewpoint they charge $1500 admission. If you want to get down breakfast go, ta cute",4,-40.16528,-71.37582
Sendero al Mirador Bandurrias,"The views are beautiful, the viewpoint is spacious with several panoramic views. As you go up the trail there are also very nice areas to enjoy the landscape.
In my case it was very tiring, a lot of climbing and the mud made it complicated at times.
Keep in mind that they charge ""entrance"" to the viewpoint, $1500 per person (May-24).

From there you can go down to the island area, it is worth it because it is beautiful, but equally tiring.

It can be easily accessed by car, I would take that option if you go for a few days to make the most of your time while still appreciating the views.",4,-40.16528,-71.37582
Sendero al Mirador Bandurrias,"I went in summer and the weather was with me, beautiful view, be careful to bring cash, the Mapuches cut you off and I couldn't move 300 meters from the viewpoint. There are two places, the view towards Chile and the view towards San Martin, I could not see Bandurrias.
As always, carry a bottle with water and a stick/cane if you need it, there are a couple of sections that may require them, but it is easy to get to, follow the path with the green and white markings (as shown in the photo), the entrance is behind of prefecture.",5,-40.16528,-71.37582
Sendero al Mirador Bandurrias,"The view of the lake from the height is beautiful, it is worth it, the walk is a little difficult, and a lot of dirt, it is dust, not stone, it can also be done by vehicle on the other hand, but it has a different flavor. When you arrive they charge you a very low entrance fee of $1500 and then you can go down to the little island and pretty beach (you can also get there by car, there are grills, tables, etc.). The path is the other way around, downhill but then you suffer it when you return, difficult but nothing out of this world, the landscapes are worth it, both views are very very beautiful",4,-40.16528,-71.37582
Sendero al Mirador Bandurrias,"I confess that I had no faith in him. I thought it was going to be a trek that was too urban, and with an “average” view within the incredible views that SMA and its surroundings offer. But again it was worth it. We did it with kids, so it took us 45-50' one way vs the ~30' that Google Maps said.",5,-40.16528,-71.37582
Sendero al Mirador Bandurrias,"We walked from San Martin, medium difficulty.
The views are beautiful!! We take many pictures.
Super recommended",5,-40.16528,-71.37582
Sendero al Mirador Bandurrias,"Ideal time, no cold, blue sky, flowers everywhere. I recommend renting a car and staying two or three days in each place. The route is in good condition and is very safe.",5,-40.16528,-71.37582
Sendero al Mirador Bandurrias,"Nice trail. We went carrying a baby, it has no difficulties and we saw it signposted. Everything is within private property belonging to the Mapuche Curruhuinca community. We left the car at the beginning at the sewage treatment plant and from there the path begins through the forest to the viewpoints and the beach in 1 hour or less. We did not find a natural source of water, everything had to be taken from below. They charged $1500 per person without differentiating between foreigners/Argentines/with a car/etc. The view from the bandurrias is very beautiful. Nice to take lunch and eat on the beach or go spend the afternoon.",4,-40.16528,-71.37582
Sendero al Mirador Bandurrias,"Leaving the car and taking the path to the viewpoint and then to the island beach walking along the path surrounded by forest, chickens, cows and sheep is the best. Although it is tiring, it is not difficult and, depending on your physical condition, it can be between 1 and a half and 2 and a half hours of walking there and back. Bring water, sunscreen and help yourself with sticks/canes, which are plentiful.
The view from the viewpoint is incredible and the beach is refreshing after all that walking. The collaboration of $400 to the Mapuche community in October '23 in the place where there are bathrooms available, deserved.",5,-40.16528,-71.37582
Sendero al Mirador Bandurrias,"We loved this trail
The ugly part is at the beginning because it starts next to the sewage treatment plant.
Then you go into the forest, and you go up
There is a part that has a moderate climb
Upon arrival you pay an entrance fee of $400 each
There you can buy fried cakes
The view is beautiful",5,-40.16528,-71.37582
Sendero al Mirador Bandurrias,"Linda vista de San Martín de los Andes. Vale a pena dedicar tempo e descer a direita, dentro da área indígena e tomar um mate na playa bonita.",5,-40.16528,-71.37582
Sendero al Mirador Bandurrias,"Las vistas desde el mirador son hermosas ya sea hacia la ciudad como toda la panoramica del lago y sus costas.Subimos caminado por el sendero que se inicia al final de la playa. Todo ese sector del mirador,la islita ,etc no es publico,pertenece a la comunidad mapuche curruhuinca y para acceder hay que pagar un ingreso de $ 400 por persona sino no te permiten ingresar. No brindan ningun servicio a cambio,si venden bebidas y tortas fritas bastante caras, y ni siquiera se encargan del mantenimiento del camino,el pago es para poder llegar al mirador para ver los paisajes.La caminata es de poco mas de 1 hora y hay muchas sendas en el bosque aunque en los arboles hay marcas de lo que seria el principal que no es el mas facil ya que hay sectores erosionados y lugares con barandas de palos.",3,-40.16528,-71.37582
Sendero al Mirador Bandurrias,"excelentes vistas y muy lindo camino. Accesible, no tiene dificultad. Está muy mal señalizado, pero vale la pena.",4,-40.16528,-71.37582
Sendero al Mirador Bandurrias,No pudimos llegar en auto por el regular estado del camino. Creo que lo +optimo sería ir a pie o conocer bien el lugar.,3,-40.16528,-71.37582
Sendero al Mirador Bandurrias,El mirador muy lindo pero están los mapuches que te cobran $400 por persona (precio marzo 2023) y esto no te lo dicen todos. El camino en muy mal estado y poco cuidado. No hay señalización. Fuimos con auto y es complicado. Luego para bajar a la islita como estábamos con el auto seguimos el camino que apenas tiene señalización. Cuando llegas a la islita con el auto te quieren cobrar los mapuches otros $400 para cuidar el auto…. Acá nos dimos vuelta y nos fuimos. Les recomiendo NO ir hay muchos lugares hermosos para disfrutar y q no están los mapuches queriéndote estafar…. No entiendo porque algunos dan buen puntaje si es por la vista en SMA hay miles de lugares similares y de acceso público como debería ser.,1,-40.16528,-71.37582
Sendero al Mirador Bandurrias,"Primero por el mismo camino hacia el mirador Bandurrias nos desviamos al sendero del Viejo Ciprés que es un Mirador que está enfrente de la playa céntrica de SMAndes. Fui acompañanda por una guía de GuruWalker, Lorena. Ellos son guías q viven en la ciudad y luego del paseo uno les paga lo que le pareció el tour. La vista excelente! Y la explicación que nos dió sobre la vegetación y fauna del lugar muy buena también.  Les dejo dos fotitos de la vista. Luego volvimos al inicio del camino al mirador Bandurrias..",5,-40.16528,-71.37582
Sendero al Mirador Bandurrias,"El lugar muy lindo. Fuimos caminando desde el centro hasta el mirador y luego a la islita. Largo y cansador pero fácil en general. Lo único que no estoy de acuerdo es tener que pagarle a los Mapuches un ""peaje"", por decirlo de alguna manera, para pasar. 400 pesos por persona pero solo un baño medio pelo a cambio. Pero bueno, tampoco es tanto.",4,-40.16528,-71.37582
Sendero al Mirador Bandurrias,"🛑Mirador Bandurrias ⛔
Visita este balcón natural formado en un peñón que sobre sale en la costa del Lago Lácar, a pasos de la ciudad de San Martín de los Andes. Las vistas panorámicas al lago y el paisaje de bosque montañoso que ofrece son increíbles e inolvidables .
Nosotros tomamos un sendero alternativo en el cual encontramos un camino con mas dificultad,pero valió la pena . 
Podes ver todo el recorrido en nuestro video de Youtube,el 

 

🛑Bandurrias Viewpoint⛔ Visit this natural balcony formed on a rock that juts out on the shore of Lake Lácar, a few steps from the city of San Martín de los Andes. The panoramic views of the lake and the mountainous forest landscape it offers are incredible and unforgettable. We took an alternative path in which we found a path with more difficulty, but it was worth it. You can see the whole tour in our YouTube video, which is in the Bio 👀🌍. 

#nideaquinidealláok",5,-40.16528,-71.37582
Sendero al Mirador Bandurrias,"El sendero se inicia a pocas cuadras del centro de la ciudad. Es necesario buen calzado y agua. Tiene subidas importantes que cuestan un poco, por momentos no esta bien señalizado. Se va bordeando el lago y por el bosque con vistas hermosas. Al llegar arriba hay un puesto de la comunidad Mapuche te cobran entrada. Allí el camino se divide en dos, una al Mirador Bandurrias donde hay vistas panorámicas de la ciudad y del Lago Lacar. Otra hacia la Islita qué hay que continuar el camino alrededor de 2 km mas. Cuesta un poco pero vale la pena hacerlo.",4,-40.16528,-71.37582
Peninsula de Yuco,"El camino para llegar.... áspero,  hay que decirlo. Pero lo que alli verás llena el alma. Las playas aparecen una tras otra en cada recodo de la península. El agua transparente permite ver los colores de la roca sumergida varios metros..... dan ganas de nadar alli. Los sentidos explotan. Vale la pena visitar el lugar.",5,-40.165928,-71.52464
Peninsula de Yuco,"Son 5 playitas en un mismo lugar. Recomiendo la 2 y 3.
La 1 se llena de gente y se le va el sol temprano. 
La 2 es muy linda, más amplia. La 3 muy bonita pero chica. 
4 y 5 sin gente.
Recorrer caminando las 5 playas es un hermoso paseo, sacando fotos desde distintos  ángulos, se va viendo el agua de diferente color.
Si vas en auto, el acceso en ripio es incómodo, pero el ripio está muy bien y vale la pena.
Hay proveeduria.",5,-40.165928,-71.52464
Peninsula de Yuco,"Esa zona del lago Lacar, tiene muchas playitas con buena sombra y aguas cristalinas, imposible no conocerlas",5,-40.165928,-71.52464
Peninsula de Yuco,"Las playas, 123, son espectaculares. El color y la temperatura del agua increíbles. El ambiente de arena, montaña, lago y bosque lo hace único. El camino está bastante deteriorado. Máxima 40. Bellísimas playas. Pero, lamentablemente, el lugar está totalmente invadido por abejas no autóctonas, que hacen imposible comer en el lugar. Muy molestas, al punto de haber invadido todas las playas. El resto, es un paraíso.",3,-40.165928,-71.52464
Peninsula de Yuco,"Increíbles playas cerca de San Martín de los Andes. El agua al mediodía tiene un color hermoso, y super clara. Hermoso para nadar. 
La playa 1 y 2 son las mas lindas pero explota de gente desde muy temprano. La 4 es la más tranquila.",5,-40.165928,-71.52464
Peninsula de Yuco,"Sin dudas la 1 y la 2 sobre todo son las mas lindas y mas aprovechables. Vale la pena. Lleven crocs o zapatillas para agua, las piedras dificultan el ingreso al lago",5,-40.165928,-71.52464
Peninsula de Yuco,"Hermoso lugar. Increíbles playas, aguas muy cristalinas.
Recomiendo conocer la playa 1 “Turquesa”, las playas 4 y 5 son de piedras , no me quedaría a pasar el día, si a conocerlas. Muy ventosas.
Ir temprano porque en un lindo día se llena de gente.
Llevar comida porque hay un solo lugar para comer, muy chico.
Camino de ripio , con muchos “serruchitos”, ir despacio.
Los residuos se los debe traer uno , no hay tachos de basura en todo el parque.
Vale la pena conocer este lugar",5,-40.165928,-71.52464
Peninsula de Yuco,"Lindas playas (sobre todo la 1, de aguas turquesa y tranquilas), las 3 primeras de arena, la 4 y 5 de piedras y mas ventosas con oleaje.  Hay que ir temprano en verano, porque se llena y hasta se complica para dejar el auto. Los 32 km de camino de ripio, no son complicados para manejarlos, pero mucha gente (me incluyo) termina a la vuelta en la gomería (de hecho, al volver al auto desde la playa, encontré la goma baja y tuve que poner el auxilio).",5,-40.165928,-71.52464
Peninsula de Yuco,Hay 5 playas se pueden recorrer todas dado que están cerca. El camino es de ripio. En temporada se puede complicar para estacionar. Hay un lugar que venden comida pero no tiene demasiado se recomienda llevar.,5,-40.165928,-71.52464
Peninsula de Yuco,"nos quedamos en playa turquesa, despues de las 16 no hay sol... asique si hace frio yo elegiria otra. Nos toco un dia caluroso y bellisimo. El ripio hasta llegar esta detonado, pero la belleza del lugar vale cada km de ripio que uno maneja",5,-40.165928,-71.52464
Peninsula de Yuco,"Very nice place . You can not miss these beaches! Rocks to jump into cold water..
Worth the trip. The photo is true.",5,-40.165928,-71.52464
Peninsula de Yuco,Conocimos la playa 1 y es espectacular. tenes un lugar para estacionar el auto y podes bajar caminando a la playa. Lo unico a tener en cuenta es llevarse algo para tomar o comer si es que vas a pasar mucho tiempo ahi porque no hay ningun lugar para comprar.,5,-40.165928,-71.52464
Peninsula de Yuco,La península tiene 5 playas bastante diferentes entre sí. Todas muy lindas. Nosotros nos fuimos a la de piedras y de ahí nos echamos del mar de gente que había hacían unas rocas. Antes aprovechamos para hacer el sendero a la laguna (2 horas aprox ida y vuelta) que es muy lindo. ,5,-40.165928,-71.52464
Peninsula de Yuco,"Playitas muy lindas, para llevar a los mas pequeños a jugar un poco en la orilla, ademas es paso obligatorio para ir hasta la Cascada Chachin, paseo imperdible!!",5,-40.165928,-71.52464
Peninsula de Yuco,"Muy lindas playitas para conocer y descansar, con opciones de bañarse en el lago si el tiempo lo permite. Son varias playitas, chicas, y la mayoria ya despes del mediodia tienen poco o nada de sol, sobre todo la nro 1 que es la mas linda, por lo que recomiendo ir lo mas temprano posible.
Es ideal para llevar picnic y pasar el dia en un lugar tranquilo (creo que no venden nada ahi) hacer caminatas al borde el lago.",4,-40.165928,-71.52464
